date,product_id,customer_id,units_sold,is_promotion,weekday,season,campaign_name,event,price_x,discount_applied,final_price,product_type,category,initial_stock,product_name,price_y,payment_method,cumulative_sales,remaining_stock,revenue,delivery_mode,is_returned,return_reason,rating,order_id
2025-05-18,7,560,12,0,Sunday,Printemps,,,126.3,0,126.3,bestseller,Vêtements,187,Seul,126.3,Carte bancaire,277,0,1515.6,standard,0,,4.7,718
2025-05-18,8,795,9,0,Sunday,Printemps,,,314.98,0,314.98,niche,Électronique,23,Commencer,314.98,Apple Pay,93,0,2834.82,express,0,,3.8,1129
2025-05-18,9,182,5,0,Sunday,Printemps,,,15.97,0,15.97,normal,Beauté,69,Enfin,15.97,Carte cadeau,175,0,79.85000000000001,standard,0,,5.0,143
2025-05-18,10,753,1,0,Sunday,Printemps,,,30.64,0,30.64,normal,Beauté,69,Tout,30.64,Apple Pay,141,0,30.64,pickup,0,,4.8,1066
2025-05-18,11,439,12,0,Sunday,Printemps,,,20.14,0,20.14,normal,Beauté,122,Souvent,20.14,Carte bancaire,142,0,241.68,express,0,,4.1,530
2025-05-18,12,134,1,0,Sunday,Printemps,,,43.29,0,43.29,normal,Beauté,88,Fier,43.29,Carte bancaire,113,0,43.29,pickup,0,,3.5,64
2025-05-18,13,262,2,0,Sunday,Printemps,,,78.26,0,78.26,normal,Vêtements,60,En,78.26,Paypal,169,0,156.52,standard,0,,4.8,264
2025-05-18,14,727,0,0,Sunday,Printemps,,,16.16,0,16.16,normal,Alimentation,81,Attitude,16.16,Carte cadeau,259,0,0.0,pickup,0,,3.9,1029
2025-05-18,15,793,8,1,Sunday,Printemps,,,6.31,1,5.87,niche,Alimentation,27,Composer,6.31,Carte bancaire,73,0,46.96,pickup,0,,4.9,1125
2025-05-18,16,678,8,0,Sunday,Printemps,,,353.58,0,353.58,niche,Sport,55,Intention,353.58,Paypal,136,0,2828.64,standard,0,,4.3,937
2025-05-18,17,587,7,0,Sunday,Printemps,,,11.56,0,11.56,normal,Alimentation,147,Rire,11.56,Carte bancaire,218,0,80.92,express,0,,3.3,770
2025-05-18,18,803,19,0,Sunday,Printemps,,,474.55,0,474.55,bestseller,Sport,153,Être,474.55,Carte bancaire,368,0,9016.45,standard,0,,5.0,1146
2025-05-18,19,226,9,0,Sunday,Printemps,TV Pub,,279.29,0,279.29,niche,Électronique,58,Valoir,279.29,Paypal,82,0,2513.61,standard,0,,4.7,206
2025-05-18,20,806,10,0,Sunday,Printemps,,,26.99,0,26.99,bestseller,Beauté,176,Sembler,26.99,Paypal,216,0,269.9,pickup,0,,4.7,1153
2025-05-18,21,358,30,1,Sunday,Printemps,,,106.69,1,96.02,bestseller,Vêtements,179,Toile,106.69,Apple Pay,278,0,2880.6,pickup,0,,4.6,403
2025-05-18,22,680,4,0,Sunday,Printemps,,,25.17,0,25.17,normal,Beauté,78,Naturel,25.17,Carte cadeau,160,0,100.68,pickup,0,,4.0,941
2025-05-18,23,301,7,0,Sunday,Printemps,,,138.4,0,138.4,normal,Électronique,149,Nommer,138.4,Paypal,226,0,968.8000000000001,standard,0,,3.9,319
2025-05-18,24,634,12,0,Sunday,Printemps,,,66.62,0,66.62,bestseller,Vêtements,166,Réfléchir,66.62,Carte bancaire,272,0,799.44,standard,0,,4.4,847
2025-05-18,25,575,10,0,Sunday,Printemps,,,52.87,0,52.87,normal,Vêtements,98,Révéler,52.87,Paypal,177,0,528.6999999999999,pickup,0,,4.8,748
2025-05-18,26,247,57,1,Sunday,Printemps,,,190.82,1,167.92,bestseller,Sport,157,Maintenir,190.82,Carte cadeau,449,0,9571.439999999999,standard,0,,3.8,241
2025-05-18,27,250,15,0,Sunday,Printemps,,,270.15,0,270.15,normal,Sport,106,Boire,270.15,Carte bancaire,206,0,4052.2499999999995,standard,0,,4.8,246
2025-05-18,28,329,6,0,Sunday,Printemps,,,49.85,0,49.85,bestseller,Beauté,138,Obéir,49.85,Carte bancaire,248,0,299.1,pickup,0,,4.5,365
2025-05-18,29,968,8,0,Sunday,Printemps,,,172.09,0,172.09,normal,Sport,125,Saison,172.09,Carte bancaire,279,0,1376.72,express,0,,4.3,1414
2025-05-18,30,554,1,0,Sunday,Printemps,TV Pub,,17.19,0,17.19,normal,Beauté,104,Tenir,17.19,Apple Pay,222,0,17.19,express,0,,4.5,709
2025-05-18,31,499,32,1,Sunday,Printemps,,,5.38,1,5.0,normal,Alimentation,89,Soirée,5.38,Carte bancaire,245,0,160.0,standard,0,,4.4,630
2025-05-18,32,668,5,0,Sunday,Printemps,,,54.18,0,54.18,normal,Vêtements,122,Autour,54.18,Carte bancaire,158,0,270.9,express,0,,3.8,913
2025-05-18,33,85,12,0,Sunday,Printemps,,,475.93,0,475.93,bestseller,Sport,179,Malgré,475.93,Carte cadeau,352,0,5711.16,standard,0,,3.9,1239
2025-05-18,34,642,4,0,Sunday,Printemps,,,36.82,0,36.82,normal,Vêtements,57,Époque,36.82,Paypal,171,0,147.28,standard,0,,4.2,861
2025-05-18,35,645,3,0,Sunday,Printemps,,,17.44,0,17.44,bestseller,Beauté,178,Oh,17.44,Paypal,241,0,52.32000000000001,standard,0,,5.0,866
2025-05-18,36,435,6,0,Sunday,Printemps,,,488.54,0,488.54,normal,Sport,144,Autour,488.54,Carte bancaire,174,0,2931.2400000000002,express,0,,4.0,525
2025-05-18,37,849,1,0,Sunday,Printemps,,,302.43,0,302.43,normal,Sport,62,Croire,302.43,Apple Pay,235,0,302.43,express,0,,4.2,1235
2025-05-18,38,963,10,0,Sunday,Printemps,,,841.0,0,841.0,normal,Électronique,147,Voler,841.0,Carte bancaire,215,0,8410.0,pickup,0,,4.5,1406
2025-05-18,39,158,0,0,Sunday,Printemps,,,5.32,0,5.32,niche,Alimentation,33,Juste,5.32,Paypal,94,0,0.0,pickup,0,,5.0,104
2025-05-18,40,340,0,0,Sunday,Printemps,,,52.32,0,52.32,niche,Vêtements,60,Quinze,52.32,Carte bancaire,55,5,0.0,express,0,,5.0,385
2025-05-18,41,183,0,0,Sunday,Printemps,,,72.03,0,72.03,niche,Sport,33,Abri,72.03,Paypal,167,0,0.0,express,0,,4.3,145
2025-05-18,42,589,11,0,Sunday,Printemps,,,975.58,0,975.58,bestseller,Électronique,133,Tuer,975.58,Paypal,373,0,10731.380000000001,express,0,,4.9,775
2025-05-18,43,418,4,0,Sunday,Printemps,,,153.15,0,153.15,normal,Sport,134,Douceur,153.15,Carte bancaire,155,0,612.6,standard,0,,3.4,497
2025-05-18,44,415,13,0,Sunday,Printemps,TV Pub,,99.3,0,99.3,normal,Vêtements,60,Bruit,99.3,Paypal,164,0,1290.8999999999999,standard,0,,4.7,493
2025-05-18,45,399,15,0,Sunday,Printemps,TV Pub,,9.62,0,9.62,normal,Beauté,70,Vivre,9.62,Paypal,180,0,144.29999999999998,pickup,0,,3.3,465
2025-05-18,46,657,9,0,Sunday,Printemps,,,595.36,0,595.36,niche,Électronique,35,Présent,595.36,Carte bancaire,77,0,5358.24,express,1,défaut,,889
2025-05-18,47,718,19,0,Sunday,Printemps,,,26.54,0,26.54,bestseller,Beauté,122,Nombreux,26.54,Carte bancaire,219,0,504.26,standard,0,,3.3,1013
2025-05-18,48,515,2,0,Sunday,Printemps,,,4.5,0,4.5,normal,Alimentation,120,Donner,4.5,Carte bancaire,234,0,9.0,pickup,0,,5.0,652
2025-05-18,49,703,5,0,Sunday,Printemps,,,289.85,0,289.85,bestseller,Électronique,109,Satisfaire,289.85,Apple Pay,347,0,1449.25,standard,0,,4.2,993
2025-05-18,50,289,3,0,Sunday,Printemps,,,10.13,0,10.13,normal,Beauté,70,Ventre,10.13,Paypal,139,0,30.39,express,0,,3.6,299
2025-05-19,1,842,10,0,Monday,Printemps,,,70.97,0,70.97,normal,Vêtements,58,Souvent,70.97,Carte bancaire,206,0,709.7,standard,0,,4.0,1220
2025-05-19,2,547,18,0,Monday,Printemps,,,483.08,0,483.08,bestseller,Sport,151,Éprouver,483.08,Carte bancaire,490,0,8695.44,pickup,0,,4.1,695
2025-05-19,3,984,19,1,Monday,Printemps,,,12.7,1,11.81,bestseller,Alimentation,162,Essayer,12.7,Carte bancaire,474,0,224.39000000000001,express,0,,5.0,1435
2025-05-19,4,567,11,1,Monday,Printemps,,,389.57,1,342.82,niche,Sport,24,Choix,389.57,Carte bancaire,109,0,3771.02,pickup,0,,4.4,733
2025-05-19,5,6,1,0,Monday,Printemps,,,24.6,0,24.6,niche,Beauté,56,Objet,24.6,Carte bancaire,48,8,24.6,express,0,,4.7,788
2025-05-19,6,551,16,0,Monday,Printemps,,,141.51,0,141.51,bestseller,Sport,180,Paraître,141.51,Apple Pay,455,0,2264.16,pickup,0,,4.7,703
2025-05-19,7,313,8,0,Monday,Printemps,,,126.3,0,126.3,bestseller,Vêtements,187,Seul,126.3,Carte bancaire,285,0,1010.4,pickup,0,,5.0,338
2025-05-19,8,926,1,0,Monday,Printemps,,,314.98,0,314.98,niche,Électronique,23,Commencer,314.98,Carte bancaire,94,0,314.98,pickup,0,,4.4,1354
2025-05-19,9,928,4,0,Monday,Printemps,,,15.97,0,15.97,normal,Beauté,69,Enfin,15.97,Apple Pay,179,0,63.88,express,0,,3.9,1357
2025-05-19,10,227,6,0,Monday,Printemps,,,30.64,0,30.64,normal,Beauté,69,Tout,30.64,Carte bancaire,147,0,183.84,pickup,0,,2.9,212
2025-05-19,11,199,7,0,Monday,Printemps,,,20.14,0,20.14,normal,Beauté,122,Souvent,20.14,Carte cadeau,149,0,140.98000000000002,pickup,0,,3.2,177
2025-05-19,12,872,0,0,Monday,Printemps,,,43.29,0,43.29,normal,Beauté,88,Fier,43.29,Carte bancaire,113,0,0.0,pickup,0,,3.4,1269
2025-05-19,13,563,10,0,Monday,Printemps,,,78.26,0,78.26,normal,Vêtements,60,En,78.26,Apple Pay,179,0,782.6,express,0,,3.2,723
2025-05-19,14,69,0,0,Monday,Printemps,,,16.16,0,16.16,normal,Alimentation,81,Attitude,16.16,Carte bancaire,259,0,0.0,express,0,,4.4,960
2025-05-19,15,366,15,1,Monday,Printemps,,,6.31,1,5.87,niche,Alimentation,27,Composer,6.31,Carte bancaire,88,0,88.05,standard,0,,4.6,410
2025-05-19,16,241,0,0,Monday,Printemps,,,353.58,0,353.58,niche,Sport,55,Intention,353.58,Carte bancaire,136,0,0.0,express,0,,4.7,230
2025-05-19,17,72,0,0,Monday,Printemps,,,11.56,0,11.56,normal,Alimentation,147,Rire,11.56,Carte bancaire,218,0,0.0,express,0,,4.2,1018
2025-05-19,18,462,10,0,Monday,Printemps,,,474.55,0,474.55,bestseller,Sport,153,Être,474.55,Carte bancaire,378,0,4745.5,pickup,0,,5.0,571
2025-05-19,19,314,1,0,Monday,Printemps,,,279.29,0,279.29,niche,Électronique,58,Valoir,279.29,Paypal,83,0,279.29,pickup,0,,4.5,340
2025-05-19,20,982,23,1,Monday,Printemps,,,26.99,1,22.94,bestseller,Beauté,176,Sembler,26.99,Carte bancaire,239,0,527.62,pickup,0,,4.3,1433
2025-05-19,21,805,18,1,Monday,Printemps,,,106.69,1,96.02,bestseller,Vêtements,179,Toile,106.69,Paypal,296,0,1728.36,pickup,0,,4.8,1151
2025-05-19,22,657,1,0,Monday,Printemps,,,25.17,0,25.17,normal,Beauté,78,Naturel,25.17,Carte cadeau,161,0,25.17,standard,0,,4.7,890
2025-05-19,23,369,7,0,Monday,Printemps,,,138.4,0,138.4,normal,Électronique,149,Nommer,138.4,Paypal,233,0,968.8000000000001,express,0,,4.5,416
2025-05-19,24,340,7,0,Monday,Printemps,,,66.62,0,66.62,bestseller,Vêtements,166,Réfléchir,66.62,Carte cadeau,279,0,466.34000000000003,express,0,,4.8,386
2025-05-19,25,368,6,0,Monday,Printemps,,,52.87,0,52.87,normal,Vêtements,98,Révéler,52.87,Paypal,183,0,317.21999999999997,pickup,0,,4.7,412
2025-05-19,26,112,6,0,Monday,Printemps,,,190.82,0,190.82,bestseller,Sport,157,Maintenir,190.82,Paypal,455,0,1144.92,express,0,,4.2,27
2025-05-19,27,84,4,0,Monday,Printemps,,,270.15,0,270.15,normal,Sport,106,Boire,270.15,Apple Pay,210,0,1080.6,pickup,0,,4.4,1214
2025-05-19,28,144,3,0,Monday,Printemps,,,49.85,0,49.85,bestseller,Beauté,138,Obéir,49.85,Paypal,251,0,149.55,pickup,0,,4.4,84
2025-05-19,29,745,6,0,Monday,Printemps,,,172.09,0,172.09,normal,Sport,125,Saison,172.09,Carte cadeau,285,0,1032.54,pickup,0,,4.6,1060
2025-05-19,30,870,0,0,Monday,Printemps,,,17.19,0,17.19,normal,Beauté,104,Tenir,17.19,Carte bancaire,222,0,0.0,express,0,,4.1,1266
2025-05-19,31,833,8,0,Monday,Printemps,,,5.38,0,5.38,normal,Alimentation,89,Soirée,5.38,Carte bancaire,253,0,43.04,express,0,,3.6,1202
2025-05-19,32,788,6,0,Monday,Printemps,,,54.18,0,54.18,normal,Vêtements,122,Autour,54.18,Apple Pay,164,0,325.08,express,0,,4.3,1116
2025-05-19,33,38,18,0,Monday,Printemps,,,475.93,0,475.93,bestseller,Sport,179,Malgré,475.93,Paypal,370,0,8566.74,standard,0,,5.0,433
2025-05-19,34,916,7,0,Monday,Printemps,,,36.82,0,36.82,normal,Vêtements,57,Époque,36.82,Paypal,178,0,257.74,standard,0,,4.1,1334
2025-05-19,35,794,11,0,Monday,Printemps,,,17.44,0,17.44,bestseller,Beauté,178,Oh,17.44,Carte bancaire,252,0,191.84,standard,0,,4.7,1127
2025-05-19,36,229,2,0,Monday,Printemps,,,488.54,0,488.54,normal,Sport,144,Autour,488.54,Apple Pay,176,0,977.08,standard,0,,4.1,215
2025-05-19,37,298,11,0,Monday,Printemps,,,302.43,0,302.43,normal,Sport,62,Croire,302.43,Paypal,246,0,3326.73,pickup,0,,4.0,310
2025-05-19,38,523,2,0,Monday,Printemps,,,841.0,0,841.0,normal,Électronique,147,Voler,841.0,Paypal,217,0,1682.0,pickup,0,,4.7,665
2025-05-19,39,515,0,0,Monday,Printemps,,,5.32,0,5.32,niche,Alimentation,33,Juste,5.32,Carte bancaire,94,0,0.0,express,0,,5.0,653
2025-05-19,40,869,0,0,Monday,Printemps,,,52.32,0,52.32,niche,Vêtements,60,Quinze,52.32,Paypal,55,5,0.0,pickup,0,,5.0,1261
2025-05-19,41,776,4,0,Monday,Printemps,,,72.03,0,72.03,niche,Sport,33,Abri,72.03,Paypal,171,0,288.12,standard,0,,5.0,1099
2025-05-19,42,184,15,0,Monday,Printemps,,,975.58,0,975.58,bestseller,Électronique,133,Tuer,975.58,Paypal,388,0,14633.7,standard,0,,3.9,146
2025-05-19,43,676,15,0,Monday,Printemps,,,153.15,0,153.15,normal,Sport,134,Douceur,153.15,Carte bancaire,170,0,2297.25,standard,0,,4.6,931
2025-05-19,44,496,3,0,Monday,Printemps,,,99.3,0,99.3,normal,Vêtements,60,Bruit,99.3,Carte bancaire,167,0,297.9,standard,0,,3.4,627
2025-05-19,45,65,11,1,Monday,Printemps,,,9.62,1,8.18,normal,Beauté,70,Vivre,9.62,Carte cadeau,191,0,89.97999999999999,standard,0,,4.4,871
2025-05-19,46,44,2,0,Monday,Printemps,,,595.36,0,595.36,niche,Électronique,35,Présent,595.36,Carte cadeau,79,0,1190.72,pickup,0,,4.5,531
2025-05-19,47,930,12,0,Monday,Printemps,,,26.54,0,26.54,bestseller,Beauté,122,Nombreux,26.54,Carte bancaire,231,0,318.48,express,0,,3.5,1362
2025-05-19,48,940,4,0,Monday,Printemps,,,4.5,0,4.5,normal,Alimentation,120,Donner,4.5,Carte bancaire,238,0,18.0,express,0,,4.1,1381
2025-05-19,49,41,10,0,Monday,Printemps,,,289.85,0,289.85,bestseller,Électronique,109,Satisfaire,289.85,Carte bancaire,357,0,2898.5,pickup,1,défaut,,485
2025-05-19,50,593,7,1,Monday,Printemps,,,10.13,1,8.61,normal,Beauté,70,Ventre,10.13,Carte bancaire,146,0,60.269999999999996,standard,0,,4.5,781
2025-05-20,1,386,10,0,Tuesday,Printemps,,,70.97,0,70.97,normal,Vêtements,58,Souvent,70.97,Paypal,216,0,709.7,standard,0,,3.0,445
2025-05-20,2,602,20,0,Tuesday,Printemps,,,483.08,0,483.08,bestseller,Sport,151,Éprouver,483.08,Carte cadeau,510,0,9661.6,pickup,0,,5.0,798
2025-05-20,3,80,16,0,Tuesday,Printemps,,,12.7,0,12.7,bestseller,Alimentation,162,Essayer,12.7,Paypal,490,0,203.2,pickup,0,,4.0,1142
2025-05-20,4,997,6,0,Tuesday,Printemps,,,389.57,0,389.57,niche,Sport,24,Choix,389.57,Carte bancaire,115,0,2337.42,pickup,0,,4.2,1457
2025-05-20,5,362,0,0,Tuesday,Printemps,,,24.6,0,24.6,niche,Beauté,56,Objet,24.6,Carte bancaire,48,8,0.0,express,0,,4.4,406
2025-05-20,6,494,15,0,Tuesday,Printemps,,,141.51,0,141.51,bestseller,Sport,180,Paraître,141.51,Carte bancaire,470,0,2122.6499999999996,express,0,,3.7,621
2025-05-20,7,451,15,0,Tuesday,Printemps,,,126.3,0,126.3,bestseller,Vêtements,187,Seul,126.3,Apple Pay,300,0,1894.5,pickup,0,,4.3,555
2025-05-20,8,527,0,0,Tuesday,Printemps,,,314.98,0,314.98,niche,Électronique,23,Commencer,314.98,Carte bancaire,94,0,0.0,standard,0,,4.1,670
2025-05-20,9,192,2,0,Tuesday,Printemps,,,15.97,0,15.97,normal,Beauté,69,Enfin,15.97,Carte bancaire,181,0,31.94,standard,1,changement d'avis,,166
2025-05-20,10,735,1,0,Tuesday,Printemps,,,30.64,0,30.64,normal,Beauté,69,Tout,30.64,Apple Pay,148,0,30.64,pickup,0,,4.2,1042
2025-05-20,11,425,0,0,Tuesday,Printemps,,,20.14,0,20.14,normal,Beauté,122,Souvent,20.14,Paypal,149,0,0.0,pickup,0,,4.2,508
2025-05-20,12,494,6,0,Tuesday,Printemps,,,43.29,0,43.29,normal,Beauté,88,Fier,43.29,Carte bancaire,119,0,259.74,pickup,0,,3.7,621
2025-05-20,13,605,7,0,Tuesday,Printemps,,,78.26,0,78.26,normal,Vêtements,60,En,78.26,Apple Pay,186,0,547.82,standard,0,,3.6,805
2025-05-20,14,421,3,0,Tuesday,Printemps,,,16.16,0,16.16,normal,Alimentation,81,Attitude,16.16,Carte bancaire,262,0,48.480000000000004,standard,0,,4.1,501
2025-05-20,15,131,0,0,Tuesday,Printemps,,,6.31,0,6.31,niche,Alimentation,27,Composer,6.31,Carte bancaire,88,0,0.0,pickup,0,,5.0,59
2025-05-20,16,138,5,0,Tuesday,Printemps,,,353.58,0,353.58,niche,Sport,55,Intention,353.58,Apple Pay,141,0,1767.8999999999999,standard,0,,5.0,70
2025-05-20,17,58,12,0,Tuesday,Printemps,,,11.56,0,11.56,normal,Alimentation,147,Rire,11.56,Carte bancaire,230,0,138.72,express,0,,4.4,756
2025-05-20,18,185,8,0,Tuesday,Printemps,,,474.55,0,474.55,bestseller,Sport,153,Être,474.55,Carte bancaire,386,0,3796.4,pickup,0,,4.5,150
2025-05-20,19,614,2,0,Tuesday,Printemps,,,279.29,0,279.29,niche,Électronique,58,Valoir,279.29,Carte bancaire,85,0,558.58,pickup,0,,4.7,816
2025-05-20,20,900,12,0,Tuesday,Printemps,,,26.99,0,26.99,bestseller,Beauté,176,Sembler,26.99,Carte bancaire,251,0,323.88,standard,0,,5.0,1316
2025-05-20,21,970,16,0,Tuesday,Printemps,,,106.69,0,106.69,bestseller,Vêtements,179,Toile,106.69,Carte bancaire,312,0,1707.04,pickup,0,,4.9,1417
2025-05-20,22,622,2,0,Tuesday,Printemps,,,25.17,0,25.17,normal,Beauté,78,Naturel,25.17,Carte bancaire,163,0,50.34,express,0,,4.3,829
2025-05-20,23,175,7,0,Tuesday,Printemps,,,138.4,0,138.4,normal,Électronique,149,Nommer,138.4,Carte bancaire,240,0,968.8000000000001,express,0,,2.7,131
2025-05-20,24,616,10,0,Tuesday,Printemps,,,66.62,0,66.62,bestseller,Vêtements,166,Réfléchir,66.62,Apple Pay,289,0,666.2,pickup,0,,3.9,821
2025-05-20,25,841,1,0,Tuesday,Printemps,,,52.87,0,52.87,normal,Vêtements,98,Révéler,52.87,Paypal,184,0,52.87,pickup,0,,4.5,1217
2025-05-20,26,524,8,0,Tuesday,Printemps,,,190.82,0,190.82,bestseller,Sport,157,Maintenir,190.82,Carte bancaire,463,0,1526.56,standard,0,,5.0,667
2025-05-20,27,611,27,1,Tuesday,Printemps,,,270.15,1,237.73,normal,Sport,106,Boire,270.15,Paypal,237,0,6418.71,pickup,0,,4.3,810
2025-05-20,28,136,27,1,Tuesday,Printemps,,,49.85,1,42.37,bestseller,Beauté,138,Obéir,49.85,Apple Pay,278,0,1143.99,express,0,,4.4,68
2025-05-20,29,621,8,1,Tuesday,Printemps,,,172.09,1,151.44,normal,Sport,125,Saison,172.09,Carte bancaire,293,0,1211.52,standard,0,,4.1,826
2025-05-20,30,899,2,0,Tuesday,Printemps,,,17.19,0,17.19,normal,Beauté,104,Tenir,17.19,Carte bancaire,224,0,34.38,pickup,0,,3.5,1313
2025-05-20,31,121,11,0,Tuesday,Printemps,,,5.38,0,5.38,normal,Alimentation,89,Soirée,5.38,Paypal,264,0,59.18,express,0,,4.0,43
2025-05-20,32,134,3,0,Tuesday,Printemps,,,54.18,0,54.18,normal,Vêtements,122,Autour,54.18,Paypal,167,0,162.54,express,0,,3.5,65
2025-05-20,33,2,17,0,Tuesday,Printemps,,,475.93,0,475.93,bestseller,Sport,179,Malgré,475.93,Carte bancaire,387,0,8090.81,standard,0,,4.5,180
2025-05-20,34,380,8,0,Tuesday,Printemps,,,36.82,0,36.82,normal,Vêtements,57,Époque,36.82,Paypal,186,0,294.56,standard,0,,3.9,435
2025-05-20,35,440,3,0,Tuesday,Printemps,,,17.44,0,17.44,bestseller,Beauté,178,Oh,17.44,Carte bancaire,255,0,52.32000000000001,pickup,0,,4.6,534
2025-05-20,36,494,3,0,Tuesday,Printemps,,,488.54,0,488.54,normal,Sport,144,Autour,488.54,Paypal,179,0,1465.6200000000001,standard,1,taille,,621
2025-05-20,37,824,10,0,Tuesday,Printemps,,,302.43,0,302.43,normal,Sport,62,Croire,302.43,Carte bancaire,256,0,3024.3,standard,0,,3.6,1191
2025-05-20,38,261,7,0,Tuesday,Printemps,,,841.0,0,841.0,normal,Électronique,147,Voler,841.0,Carte bancaire,224,0,5887.0,express,0,,3.0,263
2025-05-20,39,932,0,0,Tuesday,Printemps,,,5.32,0,5.32,niche,Alimentation,33,Juste,5.32,Paypal,94,0,0.0,pickup,0,,5.0,1365
2025-05-20,40,898,0,0,Tuesday,Printemps,,,52.32,0,52.32,niche,Vêtements,60,Quinze,52.32,Paypal,55,5,0.0,standard,0,,4.4,1309
2025-05-20,41,194,4,0,Tuesday,Printemps,,,72.03,0,72.03,niche,Sport,33,Abri,72.03,Carte bancaire,175,0,288.12,pickup,0,,4.7,170
2025-05-20,42,809,2,0,Tuesday,Printemps,,,975.58,0,975.58,bestseller,Électronique,133,Tuer,975.58,Carte bancaire,390,0,1951.16,pickup,0,,4.2,1159
2025-05-20,43,121,0,0,Tuesday,Printemps,,,153.15,0,153.15,normal,Sport,134,Douceur,153.15,Carte cadeau,170,0,0.0,standard,0,,4.5,43
2025-05-20,44,705,10,0,Tuesday,Printemps,,,99.3,0,99.3,normal,Vêtements,60,Bruit,99.3,Carte bancaire,177,0,993.0,pickup,0,,4.0,998
2025-05-20,45,110,3,0,Tuesday,Printemps,,,9.62,0,9.62,normal,Beauté,70,Vivre,9.62,Carte bancaire,194,0,28.86,pickup,1,produit non conforme,,22
2025-05-20,46,600,0,0,Tuesday,Printemps,,,595.36,0,595.36,niche,Électronique,35,Présent,595.36,Carte bancaire,79,0,0.0,express,0,,3.4,791
2025-05-20,47,549,8,0,Tuesday,Printemps,,,26.54,0,26.54,bestseller,Beauté,122,Nombreux,26.54,Apple Pay,239,0,212.32,pickup,0,,4.4,699
2025-05-20,48,627,8,0,Tuesday,Printemps,,,4.5,0,4.5,normal,Alimentation,120,Donner,4.5,Carte cadeau,246,0,36.0,pickup,0,,3.2,834
2025-05-20,49,407,10,0,Tuesday,Printemps,,,289.85,0,289.85,bestseller,Électronique,109,Satisfaire,289.85,Carte bancaire,367,0,2898.5,express,0,,4.5,478
2025-05-20,50,803,4,0,Tuesday,Printemps,,,10.13,0,10.13,normal,Beauté,70,Ventre,10.13,Paypal,150,0,40.52,express,0,,3.6,1147
2025-05-21,1,380,6,0,Wednesday,Printemps,,,70.97,0,70.97,normal,Vêtements,58,Souvent,70.97,Carte cadeau,222,0,425.82,standard,0,,3.9,436
2025-05-21,2,260,18,0,Wednesday,Printemps,,,483.08,0,483.08,bestseller,Sport,151,Éprouver,483.08,Carte bancaire,528,0,8695.44,standard,0,,4.0,260
2025-05-21,3,793,11,0,Wednesday,Printemps,,,12.7,0,12.7,bestseller,Alimentation,162,Essayer,12.7,Carte bancaire,501,0,139.7,standard,0,,4.5,1126
2025-05-21,4,142,4,0,Wednesday,Printemps,,,389.57,0,389.57,niche,Sport,24,Choix,389.57,Carte bancaire,119,0,1558.28,express,0,,4.5,80
2025-05-21,5,458,5,0,Wednesday,Printemps,,,24.6,0,24.6,niche,Beauté,56,Objet,24.6,Carte cadeau,53,3,123.0,pickup,0,,5.0,567
2025-05-21,6,821,31,1,Wednesday,Printemps,,,141.51,1,124.53,bestseller,Sport,180,Paraître,141.51,Carte bancaire,501,0,3860.43,express,0,,5.0,1185
2025-05-21,7,701,12,0,Wednesday,Printemps,,,126.3,0,126.3,bestseller,Vêtements,187,Seul,126.3,Carte bancaire,312,0,1515.6,express,0,,4.3,987
2025-05-21,8,824,11,1,Wednesday,Printemps,,,314.98,1,299.23,niche,Électronique,23,Commencer,314.98,Carte bancaire,105,0,3291.53,standard,0,,5.0,1192
2025-05-21,9,483,2,0,Wednesday,Printemps,,,15.97,0,15.97,normal,Beauté,69,Enfin,15.97,Carte bancaire,183,0,31.94,standard,0,,3.9,604
2025-05-21,10,66,6,0,Wednesday,Printemps,,,30.64,0,30.64,normal,Beauté,69,Tout,30.64,Carte bancaire,154,0,183.84,express,0,,3.2,899
2025-05-21,11,82,3,0,Wednesday,Printemps,,,20.14,0,20.14,normal,Beauté,122,Souvent,20.14,Paypal,152,0,60.42,standard,0,,3.8,1181
2025-05-21,12,629,21,1,Wednesday,Printemps,,,43.29,1,36.8,normal,Beauté,88,Fier,43.29,Carte bancaire,140,0,772.8,standard,0,,4.1,838
2025-05-21,13,987,11,0,Wednesday,Printemps,,,78.26,0,78.26,normal,Vêtements,60,En,78.26,Apple Pay,197,0,860.86,express,0,,4.1,1443
2025-05-21,14,656,15,0,Wednesday,Printemps,,,16.16,0,16.16,normal,Alimentation,81,Attitude,16.16,Paypal,277,0,242.4,express,0,,4.2,884
2025-05-21,15,207,4,0,Wednesday,Printemps,,,6.31,0,6.31,niche,Alimentation,27,Composer,6.31,Carte bancaire,92,0,25.24,pickup,0,,4.1,189
2025-05-21,16,531,6,0,Wednesday,Printemps,,,353.58,0,353.58,niche,Sport,55,Intention,353.58,Carte bancaire,147,0,2121.48,standard,0,,4.9,677
2025-05-21,17,630,4,0,Wednesday,Printemps,,,11.56,0,11.56,normal,Alimentation,147,Rire,11.56,Paypal,234,0,46.24,standard,0,,4.6,841
2025-05-21,18,369,9,0,Wednesday,Printemps,,,474.55,0,474.55,bestseller,Sport,153,Être,474.55,Carte bancaire,395,0,4270.95,pickup,0,,4.7,417
2025-05-21,19,1000,0,0,Wednesday,Printemps,,,279.29,0,279.29,niche,Électronique,58,Valoir,279.29,Carte cadeau,85,0,0.0,standard,0,,3.6,9
